,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,AVGO,GOOGL,META,MSFT,NVDA,AAPL,AMZN,AVGO,GOOGL,META,MSFT,NVDA,AAPL,AMZN,AVGO,GOOGL,META,MSFT,NVDA,AAPL,AMZN,AVGO,GOOGL,META,MSFT,NVDA,AAPL,AMZN,AVGO,GOOGL,META,MSFT,NVDA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-04,16.959270477294922,10.728500366210938,2.2040936946868896,14.392909049987791,26.773813247680664,22.73407745361328,0.268891841173172,17.055744584959772,10.767499923706056,2.284951366072482,14.440173878332706,27.52029504026508,22.917225296311653,0.2776027421296866,16.484716611255095,10.318499565124512,2.178825607832107,14.179475047162024,26.31597199279488,22.55093112971745,0.2665995002544502,16.87542021511611,10.369999885559082,2.25390780502934,14.184698465754437,27.07240710375525,22.789819025879552,0.2759981089519533,556995600,85992000,39732000,97210692,35230300.0,47926300,432856000
2012-06-05,16.9153995513916,10.660499572753906,2.2676243782043457,14.189425468444824,25.748645782470703,22.702220916748047,0.2766858041286468,17.024797706070643,10.843000411987305,2.273399851391309,14.381467159232846,27.62977926660033,22.89333027417183,0.2773735118384065,16.78015660832907,10.55799961090088,2.1939861483845498,14.091414794397336,25.62920786199201,22.60666547863508,0.2675164408701402,16.86851554513885,10.692500114440918,2.2077031123595,14.31479984143591,26.5747522123775,22.702220916748047,0.2675164408701402,388214400,70878000,36053000,93502404,42473400.0,45715400,365224000
2012-06-06,17.17476463317871,10.881999969482422,2.3802475929260254,14.44216537475586,26.684236526489254,23.37110137939453,0.2840212881565094,17.246592968052745,10.920000076293944,2.381691547352212,14.476991645352896,27.042548411146505,23.387027536803515,0.2847089958635727,16.995640807038345,10.72599983215332,2.279897493736329,14.269029410183634,25.400288770469885,22.94110424216371,0.2766858030438361,17.063864162356012,10.731499671936035,2.2957803039254334,14.340422459116938,25.94770801789494,22.9968442742932,0.2787488988381681,401455600,54202000,25299000,83748168,61489200.0,46860500,368968000
2012-06-07,17.182575225830078,10.9399995803833,2.3788034915924072,14.383954048156738,26.186582565307617,23.27554702758789,0.2725595533847809,17.350877664908804,11.07450008392334,2.417066471444989,14.624255013969451,27.221704967256205,23.649804149956022,0.2897521348146829,17.14590909082417,10.905500411987305,2.3723059557330872,14.359576513644344,26.027333257069603,23.22777007195865,0.2723303083993316,17.349977222703487,10.982500076293944,2.413456671926017,14.617041766444473,26.87334639358499,23.60202567552475,0.2881474745702479,379766800,70078000,23101000,70269660,26159500.0,37792800,526780000
2012-06-08,17.4410457611084,10.923999786376951,2.443057060241699,14.439178466796877,26.972875595092773,23.60998916625977,0.2778319716453552,17.44886083130431,10.970999717712402,2.4574959177175857,14.45286078992264,27.629779415256543,23.63387840389193,0.2787488970309228,17.100832594366583,10.833000183105469,2.346316577453451,14.293156899691589,26.315971774929007,23.13221504523081,0.2730180450539808,17.17897366592497,10.930500030517578,2.37014070950114,14.324749576230712,26.4254544793554,23.25962127499826,0.2734765077467646,347516400,57540000,25119000,56359584,38034000.0,42551100,370308000
2012-06-11,17.166048049926758,10.824999809265137,2.3997414112091064,14.141912460327148,26.883298873901367,23.01276969909668,0.2810412049293518,17.686885704910146,11.043499946594238,2.473379858927904,14.560324420880436,27.93832598266214,23.737393131315702,0.2918152272465248,17.149817617603425,10.760000228881836,2.3925219791753785,14.096886779991378,26.71409625187735,22.949066590290677,0.2803535246340893,17.66344370885771,10.874500274658203,2.461106669558213,14.53271234847139,27.052501495925387,23.673690022509703,0.2867720835624242,591264800,74982000,15443000,106337556,28219600.0,46361900,839080000
2012-06-12,17.316024780273438,10.821000099182127,2.4488327503204346,14.057334899902344,27.271469116210938,23.32332801818848,0.2867721021175384,17.329849223794174,10.899999618530272,2.4668814098192047,14.186689881001788,27.63973432061268,23.33128957931723,0.2895229054571382,17.031712812480315,10.72599983215332,2.404794282773092,13.895144427345528,26.833532578155165,22.9649970153066,0.2837920537801152,17.264933887238655,10.88249969482422,2.404794282773092,14.17350525140947,27.351093768730035,23.172032537104773,0.2842505164489058,435380400,56666000,18471000,128839032,15816800.0,35337900,496128000
2012-06-13,17.19580078125,10.736499786376951,2.4574954509735107,13.9575834274292,27.14208030700684,23.19591522216797,0.2792072892189026,17.38574274006909,10.869000434875488,2.489982788061663,14.104599448641515,27.968186805205505,23.442766090028577,0.2872304791753696,17.14230391641727,10.675999641418455,2.4293396326056467,13.897632606692644,26.972877679741977,23.13221211535275,0.2778318742956261,17.266728667747397,10.776000022888184,2.4481101781842227,13.97325558062997,27.530250258449133,23.267581407185325,0.2865427717137313,293580000,46504000,20580000,78089832,17102800.0,32984600,494276000
2012-06-14,17.17686653137207,10.72249984741211,2.415437936782837,13.90683650970459,28.15729522705078,23.36313819885254,0.2757688462734222,17.23607422511822,10.824999809265137,2.4509697637444594,14.056589373684712,28.18715328494323,23.45869210528601,0.281041235514293,17.048536647993032,10.628000259399414,2.367578776566489,13.843900472337914,27.251562203483825,22.99684417405233,0.2730180428124463,17.16815102017489,10.762999534606934,2.450244504456581,13.96280767237014,27.520296114924523,23.35517512018276,0.2787488947423368,345573200,61218000,23709000,93702204,16855000.0,39458900,589884000
2012-06-15,17.255008697509766,10.917499542236328,2.470547676086426,14.042657852172852,29.869224548339844,23.904617309570312,0.2817289233207702,17.269735183765327,10.966500282287598,2.490126385645442,14.042906225259092,29.958802513902317,23.952394266607644,0.2819581683125239,17.1173597890857,10.722999572753906,2.4176125825059214,13.85807872954162,28.217011692145217,23.482583219134654,0.2753103641470812,17.160938952935812,10.76449966430664,2.4190627548367853,13.938926065090394,28.37626098683376,23.56221249339826,0.2778319497489483,335255200,75704000,18289000,119927952,43563800.0,62314400,385288000
2012-06-18,17.605140686035156,11.133000373840332,2.520582914352417,14.200371742248535,31.262659072875977,23.76128387451172,0.2842504978179931,17.668555267342608,11.187999725341797,2.543787233721617,14.283954978247026,31.929518152612467,23.91257933707761,0.2865428383385532,17.142006707363,10.83650016784668,2.4516946968275715,13.911811495766749,29.272040847804465,23.657765366881687,0.277373476256313,17.159739484560212,10.86400032043457,2.4618465973570083,13.995644052853915,29.81946010033854,23.88072702125236,0.2796658167768731,440412000,67392000,17163000,99776124,42978900.0,58679900,304424000
2012-06-19,17.65413475036621,11.201499938964844,2.516231775283813,14.466045379638672,31.760311126708984,24.44609642028809,0.3035061359405517,17.731974084943392,11.260000228881836,2.537985919562244,14.534454155598224,32.02904502153611,24.772575102798065,0.3078615987711357,17.524601019370202,11.083000183105469,2.4944776310053824,14.2568393943021,30.555988106663552,23.92850685741901,0.2945659926526274,17.533616681328304,11.163000106811523,2.5321848835759573,14.268530941569487,31.392047847191503,24.03998845742885,0.29594140772057,361404400,54332000,19152000,82964952,30849000.0,75725800,960476000
2012-06-20,17.60393714904785,11.151000022888184,2.557565212249756,14.366043090820312,31.45176696777344,24.629243850708008,0.3083201050758362,17.709426931870468,11.237000465393066,2.577143929252674,14.427984682816144,31.780218884687724,24.724797776542268,0.3140509564602308,17.455468501677952,11.041999816894531,2.522758642663815,14.266540284284243,31.003877127253325,24.39831907880439,0.3046523492590816,17.678169867666345,11.225500106811523,2.523483729104928,14.42325801036908,31.77026556618712,24.629243850708008,0.3064862271674589,358943200,48888000,29267000,93774132,15553600.0,36257100,972720000
2012-06-21,17.36139488220215,11.028499603271484,2.5002787113189697,14.060070991516112,31.690643310546875,24.00016593933105,0.2943367958068847,17.678466059649097,11.30150032043457,2.566266404487368,14.424005830471076,32.34754719399904,24.796455469037344,0.3080908381499802,17.354481862514056,11.026000022888184,2.493752416053765,14.023254894164042,31.362191368820792,23.93646283770662,0.2936490882243593,17.594915948935416,11.19200038909912,2.5561145048880984,14.424005830471076,31.521440680057587,24.653123110681936,0.3080908381499802,326351200,56860000,23173000,80371548,21875300.0,48456600,516376000
2012-06-22,17.49454116821289,11.107999801635742,2.5234830379486084,14.216042518615724,32.89496612548828,24.44609642028809,0.2980045080184936,17.497245705525355,11.125499725341797,2.541611577104079,14.216042518615724,33.29309129788391,24.469984141231325,0.3014430457463065,17.29377943109529,10.967499732971191,2.4930271682375054,14.075246258939073,31.909612208853797,23.91258221639092,0.2938782900719698,17.40257566412249,11.091500282287598,2.498828376837344,14.129475016074716,32.2579688870977,24.127579298891057,0.2980045080184936,284471600,43750000,55520000,89026884,74834000.0,45098100,865360000
2012-06-25,17.154020309448242,11.003499984741213,2.4807000160217285,13.947881698608398,31.909608840942383,23.785175323486328,0.2886059284210205,17.425409674741733,11.079500198364258,2.5118809742169788,14.131712857784684,32.86510459768011,24.143504797034165,0.2991507055470188,17.141998365515096,10.899999618530272,2.468372684579873,13.864546840345794,31.401999109873657,23.586102887470147,0.2874597581824056,17.35027332769254,11.015000343322754,2.4930273474635847,14.112807115598835,32.70585530489049,24.12757863764035,0.2982337802868686,304382400,47646000,23592000,63200736,24352900.0,42217200,494616000
2012-06-26,17.191904067993164,11.280500411987305,2.493752241134644,14.046887397766112,32.94472885131836,23.904617309570312,0.291815310716629,17.265836681971827,11.319499969482422,2.51043043482926,14.09464897538526,33.28313408856248,24.10368973582829,0.2938784068462483,17.050648507535385,11.072500228881836,2.462571285347888,13.91753336204482,32.34754492526535,23.840914193919843,0.2860844577711728,17.170864844684747,11.072500228881836,2.4872261192137737,13.999125820146968,32.536652282594815,23.88869115095717,0.2902106773572737,276536400,75082000,18656000,53953992,24858700.0,38421300,437152000
2012-06-27,17.266128540039062,11.281000137329102,2.53073525428772,14.161812782287598,32.07881164550781,24.02405548095703,0.3012138903141022,17.333449849129575,11.375,2.542337502430087,14.278479872381302,32.74567071285658,24.286830968387516,0.3032769862371212,17.188589376868723,11.164999961853027,2.4894023857509158,14.08022033114453,31.75035972040847,23.912575431381,0.2920445265196001,17.281155173701542,11.250499725341797,2.4959285098606188,14.122011470999658,32.3077322815222,24.0399816362684,0.2920445265196001,202997200,55984000,11415000,67624308,28568000.0,33781700,506064000
2012-06-28,17.10232925415039,11.065500259399414,2.4879510402679443,14.03768253326416,31.212894439697266,23.81702995300293,0.3035061359405517,17.251098030194974,11.230999946594238,2.519131993984479,14.085444108024944,32.038999030434134,23.928510049080145,0.3053400135888581,16.998943726486495,10.9375,2.4603956903904467,13.861063676686278,30.75505125983666,23.42684809793028,0.29594140772057,17.181072199590112,11.196000099182127,2.502453801397191,14.077235472483409,31.810078389704568,23.872770001041538,0.2984629929028476,282836400,59896000,16941000,76759164,17713300.0,45328400,545896000
2012-06-29,17.551645278930664,11.417499542236328,2.6032488346099854,14.429725646972656,30.954111099243164,24.35849952697754,0.3168017268180847,17.551645278930664,11.417499542236328,2.6061495260270084,14.431218729471594,31.83993552520847,24.438128792508024,0.3174894343782917,17.25861627426699,11.185500144958496,2.5394367353943244,14.233952669712016,30.615705878411205,24.000168591491327,0.3103831684675722,17.37131924373249,11.234999656677246,2.5394367353943244,14.302609816952032,31.77026419710801,24.24701946651601,0.3106124134299253,421500800,72288000,18990000,100679220,19526900.0,55227200,616508000
2012-07-02,17.807708740234375,11.465999603271484,2.5735185146331787,14.439677238464355,30.625661849975582,24.33460998535156,0.3083201050758362,17.83625967071804,11.467000007629396,2.624278199886719,14.502614227291335,31.581157686828185,24.382388455349563,0.3186356375677465,17.539625647015743,11.31700038909912,2.557565401541703,14.340920485774934,30.40669263022909,24.055908318904155,0.3057985195359605,17.573587258107707,11.46500015258789,2.593822319579946,14.473259748318188,31.103409768401885,24.382388455349563,0.3184064199084837,400092000,46614000,21855000,66153780,14122000.0,30589100,581684000
2012-07-03,18.014780044555664,11.476499557495115,2.591646432876587,14.622762680053713,31.053646087646484,24.49387550354004,0.3163432776927948,18.032512822391507,11.476499557495115,2.595997296855766,14.63719107182011,31.292520054671268,24.49387550354004,0.3170309852822903,17.85218838434631,11.37950038909912,2.569892285867284,14.378233671237428,30.655520910870305,24.02406437944946,0.3080908412725558,17.87863506975554,11.45699977874756,2.5785940138256422,14.428234400233944,30.765005524323907,24.07184134427834,0.3083200862446721,241712800,26634000,9803000,47532420,8763600.0,20938100,219284000
2012-07-05,18.331247329711918,11.352999687194824,2.580044269561768,14.82400894165039,31.322378158569336,24.44609642028809,0.3131341338157654,18.46348554503101,11.524999618530272,2.60759945232559,14.926994665957878,31.481627470145547,24.50979954080705,0.3156556928553606,18.021989544903185,11.326499938964844,2.5720676282489725,14.640424251379992,30.874490181661827,24.191282419410022,0.3083202061441122,18.04933827227637,11.430999755859377,2.5916463425865857,14.645897939403772,31.173082166266838,24.358504060023684,0.3142803044683624,484383200,53646000,8576000,93742164,10032100.0,28801900,280076000
2012-07-06,18.209226608276367,11.2524995803833,2.5002787113189697,14.576741218566896,31.58115577697754,24.039981842041016,0.3071739971637726,18.286165467409784,11.44499969482422,2.575693217797139,14.76430555436782,31.75035839182128,24.446089693146387,0.3117586792021055,18.07999468498176,11.208999633789062,2.47054809881066,14.498133982335249,31.11336120577489,23.848872533074097,0.3037354856350229,18.24559259829172,11.317500114440918,2.5742428723315687,14.737687923170132,31.292517138950775,24.37442351243357,0.3108417263983226,418930400,64064000,14716000,86385528,10945600.0,38294800,382760000
2012-07-09,18.44996452331543,11.2524995803833,2.413986921310425,14.577488899230955,32.01909255981445,23.88868904113769,0.3030477464199066,18.45026467079619,11.300000190734863,2.508980128985089,14.641917069031775,32.7257649204055,24.07183529260728,0.3067155026007537,18.15603507111083,11.172499656677246,2.401659591476032,14.459080345327044,31.83993851291714,23.713505868271383,0.300526160629717,18.19179916825718,11.25,2.501728748324473,14.551119639910745,31.94942122517636,23.984244465575102,0.3053400872012216,379405600,38440000,21974000,68535396,17785200.0,30680800,306336000
2012-07-10,18.279260635375977,10.975000381469728,2.424139499664306,14.470274925231934,31.322378158569336,23.68166160583496,0.2938783466815948,18.62969170426743,11.357000350952148,2.4705484872198897,14.737192590090478,32.32764062439512,24.063880395938504,0.3087785886161707,18.192102286914288,10.913999557495115,2.4110870799684245,14.396641779485854,31.013832854690623,23.49851529209399,0.291586005972715,18.572588235459254,11.3125,2.436466832956696,14.68147074757366,32.27787592642813,23.952400295192252,0.2998384434554252,511957600,59642000,21338000,76847076,14269500.0,37534100,512028000
2012-07-11,18.16565322875977,10.918499946594238,2.400209426879883,14.208829879760742,30.824722290039062,23.3312931060791,0.2890643775463104,18.262727668513115,11.086999893188477,2.4328407287524567,14.374503282347892,31.411954813701414,23.6816610819917,0.2984629831060987,17.948962791186005,10.767000198364258,2.387882096117474,14.053356838873938,30.40669239011673,23.17999912092797,0.2876889625235145,18.216443962416427,10.947500228881836,2.422688829640657,14.33594572552278,31.332330161259133,23.65777183858774,0.2947952279298764,469322000,54694000,18940000,139832028,13030300.0,39184900,485216000
2012-07-12,17.99945068359375,10.767999649047852,2.3625025749206543,14.191165924072266,30.66547203063965,22.79776954650879,0.2842504978179931,18.136797833741948,10.864999771118164,2.3922333639150373,14.22723690072192,31.25270453602339,23.235729717941112,0.2863135933557554,17.812513397173,10.630499839782717,2.330596526794418,13.982457641596271,30.45645803638513,22.72610488305444,0.2817289123146353,18.039723408516544,10.830499649047852,2.387157413500858,14.10758364104344,30.55598932344026,23.21184048425512,0.2858551307170143,428041600,52324000,21140000,92299608,11300700.0,63523600,472160000
2012-07-13,18.18188095092773,10.919500350952148,2.4038357734680176,14.34141731262207,30.57589530944824,23.402956008911133,0.2879182696342468,18.24860036339004,10.965499877929688,2.411087156392599,14.406840872604338,30.924253879151504,23.47462221018882,0.2892936576271536,18.03251183903506,10.694000244140623,2.355251352275374,14.143156803912529,30.416646003024148,22.86944179873401,0.2826458806776306,18.12117251324582,10.781499862670898,2.3603274759205277,14.232709526113924,30.89439582069791,22.901294118769524,0.2844797586616957,311427200,44438000,16791000,78960960,8108300.0,39085000,324260000
2012-07-16,18.24018669128418,10.80049991607666,2.374105215072632,14.301615715026855,28.11748313903809,23.442771911621094,0.2888352572917938,18.3817407341082,10.915499687194824,2.3994851442387093,14.40783502849804,30.356928698784483,23.514438114435464,0.2911275984348349,18.1833833806036,10.722999572753906,2.348000199409034,14.223506168734154,28.07766986229875,23.12425629844735,0.2833336221523781,18.18638967054157,10.829999923706056,2.3907834147219686,14.337685745088036,30.356928698784483,23.474622713537343,0.2860844533855169,301260400,40084000,13761000,58445496,24672100.0,27900600,334460000
2012-07-17,18.241086959838867,10.846500396728516,2.3958582878112797,14.346641540527344,27.958232879638672,23.617950439453125,0.2835627794265747,18.37813396199069,10.897000312805176,2.40891087621256,14.444652219006365,28.45588743157471,23.77720897388528,0.2913567532965719,18.12718020211249,10.697999954223633,2.3617768173521783,14.139425382410964,27.022641790446517,23.25165793658189,0.2787488535854924,18.356794602232327,10.8725004196167,2.400209150611706,14.388930378267416,28.346402822660316,23.60202428224952,0.2897521204584957,293624800,39740000,18038000,67136796,30438600.0,33771300,447476000
2012-07-18,18.220653533935547,10.873499870300291,2.450244426727295,14.446891784667969,28.97344970703125,24.247026443481445,0.2993798553943634,18.283166074122327,10.933500289916992,2.469098055655228,14.519777914893517,29.152605656186616,24.247026443481445,0.3035060724075986,18.139506167149325,10.785499572753906,2.3864321575009515,14.331716815485128,28.017951944336485,23.4586981585741,0.2814995998882413,18.23057124225234,10.807499885559082,2.392233367186944,14.3528607609693,28.177201255052022,23.57017976991584,0.2828749873414228,252700000,41860000,21230000,61866072,16841800.0,41090400,616008000
2012-07-19,18.462890625,11.308500289916992,2.613400220870972,14.752862930297852,28.863964080810547,24.42220497131348,0.3023599982261657,18.49384594571525,11.375,2.63950522654634,14.887690650865014,29.36161863392797,24.525721963241843,0.3062569715671223,18.212838853823573,11.034500122070312,2.495927608888536,14.57724040361948,28.49569887620701,24.19128023107027,0.2993799501441917,18.371525400429103,11.036499977111816,2.5039042488557537,14.58072236683019,29.27204066249472,24.29479874180069,0.3014430729671833,436861600,108988000,34675000,186801012,13685100.0,46663200,403036000
2012-07-20,18.161745071411133,11.41450023651123,2.558290243148804,15.194658279418944,28.62508773803711,23.9842472076416,0.2936491966247558,18.46649426464424,11.469499588012695,2.6105000928659194,15.24739490265354,29.331756233350468,24.724795376788485,0.3025893438441288,18.143712147385504,11.26449966430664,2.5561148111331,14.880227420751003,28.585274465872317,23.928505651045835,0.2904399024972131,18.42411729445068,11.267999649047852,2.6068744880974752,15.143413790733534,28.86396167582196,24.6849814980222,0.3005262203349521,397471200,83400000,14961000,258289452,11869100.0,64021700,451000000
2012-07-23,18.14762115478516,11.30049991607666,2.501004695892334,15.31132698059082,28.615137100219727,23.315357208251957,0.2975461184978485,18.209833546673003,11.32900047302246,2.523484107806427,15.381973961376085,28.863964379352076,23.554243451771065,0.2996092416411707,17.6631477706926,11.07699966430664,2.445894141705263,14.881969511683536,27.87860858179616,23.100358677803737,0.2826459031013515,17.86420968231837,11.236000061035156,2.511881858574417,14.937442981278313,27.98809319210287,23.5462803744802,0.2858551693329306,487975600,110302000,15101000,142325532,12390700.0,55151900,451584000
2012-07-24,18.060163497924805,11.152000427246094,2.478524923324585,15.113812446594238,28.316547393798828,23.21184539794922,0.2943367958068847,18.32343779016644,11.330499649047852,2.5445126259888795,15.371526086090528,29.311856590088397,23.379067031546537,0.2998384018133817,17.987731648375718,11.06149959564209,2.4487943065379194,15.033463747323724,27.968188795417152,23.012772964829924,0.2908982852211109,18.25431237822834,11.31350040435791,2.514781836315616,15.298639955819125,28.68481073332105,23.283511595376336,0.2980045240355984,565132400,100174000,9758000,80295624,11539800.0,47723300,351164000
2012-07-25,17.280256271362305,10.852499961853027,2.4807000160217285,15.124259948730469,29.202367782592773,22.957033157348636,0.3000677227973938,17.455471779087365,11.125,2.519857442117809,15.258340659058613,29.35166376094277,23.35517802758972,0.3030477715253515,17.130887153664148,10.795499801635742,2.4524195758916374,15.05908476178667,27.94827814733035,22.917219277845383,0.2920445293981243,17.26492948887663,11.100000381469728,2.474898979891411,15.132468584877529,28.256823422373856,23.283511829442148,0.2934199175847403,877312800,72934000,20470000,72847080,17230200.0,45579500,415044000
2012-07-26,17.27755355834961,11.000499725341797,2.569891929626465,15.257843017578123,26.724050521850582,23.21980857849121,0.3014431893825531,17.443451671054778,11.072500228881836,2.5909209873530346,15.345157538300672,28.09757628603977,23.490547210214807,0.309007921334597,17.14170871882135,10.7475004196167,2.537985886346318,15.175006796577565,26.60461259094646,23.164068539983788,0.2991508206960912,17.424216548978723,11.0,2.538710972613472,15.29863972133248,27.619828359226272,23.27554861699863,0.3055693819683365,406632800,138748000,13101000,67340592,64597400.0,45301400,338440000
2012-07-27,17.586511611938477,11.866000175476074,2.6199259757995605,15.795161247253418,23.598777770996094,23.69757843017578,0.3090078234672546,17.606648783839155,11.916999816894531,2.644580805582737,15.796156635633505,24.42488614370399,23.769244614929686,0.3099247487899439,17.17867690106752,11.225000381469728,2.5778680418515534,15.360829689530972,22.175487357404165,23.23573052776276,0.3002968962674268,17.28146218834439,11.262499809265137,2.5952713189029173,15.39540663788836,23.081218483508778,23.4746167977412,0.3025892642278618,403936400,226278000,11498000,141846012,123102300.0,44242600,376516000
2012-07-30,17.88313865661621,11.804499626159668,2.6083247661590576,15.728991508483888,23.041406631469727,23.60202980041504,0.3055692911148071,18.01567700895566,12.036999702453612,2.6612600501629475,15.985213007606715,23.927233073135422,23.745362211154774,0.3129048031459756,17.666446676506165,11.703499794006348,2.590196395811732,15.65933897008264,22.92197059559672,23.458697389675304,0.3030477327650923,17.759615961861876,11.850000381469728,2.633704692109235,15.822275514850215,23.887419795576715,23.689622166712056,0.3090078294587026,379142400,74728000,12044000,87380532,29285900.0,28905000,363552000
